transaction_id,date_id,date,year,quarter,month,month_name,product_id,product_name,category,customer_id,company_name,segment,region,salesperson_id,salesperson_name,seniority,quantity,revenue,cost,profit,margin_pct
T03697,694,2023-11-25,2023,4,11,November,P009,Printer,Hardware,C0125,Aragão Moreira S/A,Mid-Market,South,S003,Dra. Agatha Melo,Mid,18,78574.86,30644.2,47930.66,61.0
T03698,30,2022-01-30,2022,1,1,January,P004,Security Suite,Software,C0194,Pinto Cavalcante S.A.,Mid-Market,North,S024,Vicente Ribeiro,Mid,7,9277.24,3710.9,5566.34,60.0
T03699,778,2024-02-17,2024,1,2,February,P016,Basic Plan,Subscriptions,C0162,Alves Ltda.,SMB,Central,S010,Dra. Clarice Moraes,Junior,18,14059.44,4780.21,9279.23,66.0
T03700,444,2023-03-20,2023,1,3,March,P010,Network Switch,Hardware,C0095,Ferreira,Mid-Market,East,S028,Ana Luiza Azevedo,Mid,19,57842.08,20823.15,37018.93,64.0
T03701,298,2022-10-25,2022,4,10,October,P019,Add-on Pack,Subscriptions,C0009,Melo e Filhos,Mid-Market,East,S006,Dr. Antony Souza,Junior,8,9331.44,5318.92,4012.52,43.0
T03702,808,2024-03-18,2024,1,3,March,P017,Pro Plan,Subscriptions,C0094,da Costa Novaes S/A,SMB,South,S028,Ana Luiza Azevedo,Mid,12,2649.12,1086.14,1562.98,59.0
T03703,845,2024-04-24,2024,2,4,April,P009,Printer,Hardware,C0084,Guerra e Filhos,SMB,North,S026,Vitor Hugo da Costa,Senior,11,48017.97,18727.01,29290.96,61.0
T03704,1016,2024-10-12,2024,4,10,October,P013,Support,Services,C0021,Farias Moraes S.A.,SMB,North,S003,Dra. Agatha Melo,Mid,9,152255.52,60902.21,91353.31,60.0
T03705,554,2023-07-08,2023,3,7,July,P001,ERP License,Software,C0025,Monteiro - EI,Mid-Market,South,S002,Luiz Gustavo Barros,Mid,4,8741.72,3059.6,5682.12,65.0
T03706,303,2022-10-30,2022,4,10,October,P002,CRM License,Software,C0102,Moraes e Filhos,Enterprise,South,S013,Maria Isis Sousa,Mid,7,8413.86,4627.62,3786.24,45.0
T03707,421,2023-02-25,2023,1,2,February,P013,Support,Services,C0122,Sales Souza - EI,SMB,North,S018,Igor Nascimento,Junior,17,287593.76,115037.5,172556.26,60.0
T03708,185,2022-07-04,2022,3,7,July,P009,Printer,Hardware,C0172,Costela S/A,SMB,East,S002,Luiz Gustavo Barros,Mid,11,48017.97,18727.01,29290.96,61.0
T03709,468,2023-04-13,2023,2,4,April,P007,Server,Hardware,C0025,Monteiro - EI,Mid-Market,South,S015,Liam da Cunha,Mid,2,4055.54,2595.55,1459.99,36.0
T03710,754,2024-01-24,2024,1,1,January,P016,Basic Plan,Subscriptions,C0137,Borges,Mid-Market,North,S005,Joaquim Casa Grande,Mid,18,14059.44,4780.21,9279.23,66.0
T03711,363,2022-12-29,2022,4,12,December,P019,Add-on Pack,Subscriptions,C0103,Macedo,Enterprise,East,S015,Liam da Cunha,Mid,12,13997.16,7978.38,6018.78,43.0
T03712,336,2022-12-02,2022,4,12,December,P007,Server,Hardware,C0190,Pereira,SMB,Central,S028,Ana Luiza Azevedo,Mid,9,18249.93,11679.96,6569.97,36.0
T03713,162,2022-06-11,2022,2,6,June,P006,Laptop,Hardware,C0154,Albuquerque Cirino S.A.,Mid-Market,Central,S021,Ana Luiza Cunha,Senior,11,24614.15,7876.53,16737.62,68.0
T03714,12,2022-01-12,2022,1,1,January,P018,Enterprise Plan,Subscriptions,C0057,Campos Ltda.,SMB,West,S017,Mirella Brito,Mid,5,8928.5,4196.39,4732.11,53.0
T03715,588,2023-08-11,2023,3,8,August,P019,Add-on Pack,Subscriptions,C0037,Cavalcante,SMB,Central,S002,Luiz Gustavo Barros,Mid,7,8165.01,4654.06,3510.95,43.0
T03716,201,2022-07-20,2022,3,7,July,P011,Consulting,Services,C0016,Pires,SMB,South,S018,Igor Nascimento,Junior,1,18910.98,9644.6,9266.38,49.0
T03717,522,2023-06-06,2023,2,6,June,P012,Implementation,Services,C0037,Cavalcante,SMB,Central,S015,Liam da Cunha,Mid,5,27638.45,11331.76,16306.69,59.0
T03718,505,2023-05-20,2023,2,5,May,P010,Network Switch,Hardware,C0076,Pereira,Enterprise,North,S020,Joana Vieira,Mid,6,18265.92,6575.73,11690.19,64.0
T03719,788,2024-02-27,2024,1,2,February,P013,Support,Services,C0152,Monteiro,Mid-Market,South,S023,Caleb Duarte,Senior,13,219924.64,87969.86,131954.78,60.0
T03720,1063,2024-11-28,2024,4,11,November,P012,Implementation,Services,C0026,Lima,Mid-Market,North,S003,Dra. Agatha Melo,Mid,11,60804.59,24929.88,35874.71,59.0
T03721,60,2022-03-01,2022,1,3,March,P010,Network Switch,Hardware,C0020,Souza - ME,SMB,Central,S005,Joaquim Casa Grande,Mid,8,24354.56,8767.64,15586.92,64.0
T03722,578,2023-08-01,2023,3,8,August,P020,API Access,Subscriptions,C0137,Borges,Mid-Market,North,S011,Dr. Vitor Gabriel Caldeira,Mid,2,296.6,100.84,195.76,66.0
T03723,321,2022-11-17,2022,4,11,November,P018,Enterprise Plan,Subscriptions,C0103,Macedo,Enterprise,East,S009,Guilherme Alves,Mid,15,26785.5,12589.18,14196.32,53.0
T03724,923,2024-07-11,2024,3,7,July,P004,Security Suite,Software,C0029,Pacheco Rios S/A,Enterprise,North,S005,Joaquim Casa Grande,Mid,10,13253.2,5301.28,7951.92,60.0
T03725,569,2023-07-23,2023,3,7,July,P005,Cloud Storage,Software,C0031,Garcia Barros S/A,Mid-Market,Central,S025,Bella Fernandes,Junior,8,26026.72,11972.29,14054.43,54.0
T03726,527,2023-06-11,2023,2,6,June,P005,Cloud Storage,Software,C0019,Correia,SMB,West,S001,Dr. Luiz Otávio Monteiro,Mid,2,6506.68,2993.07,3513.61,54.0
T03727,524,2023-06-08,2023,2,6,June,P012,Implementation,Services,C0148,Siqueira Machado S/A,SMB,North,S025,Bella Fernandes,Junior,15,82915.35,33995.29,48920.06,59.0
T03728,613,2023-09-05,2023,3,9,September,P003,BI Tool,Software,C0027,Araújo Ltda.,SMB,Central,S014,Maria Julia Marques,Mid,6,3555.78,1280.08,2275.7,64.0
T03729,125,2022-05-05,2022,2,5,May,P008,Monitor,Hardware,C0094,da Costa Novaes S/A,SMB,South,S005,Joaquim Casa Grande,Mid,5,14966.1,6734.74,8231.36,55.0
T03730,871,2024-05-20,2024,2,5,May,P002,CRM License,Software,C0085,Aragão,Mid-Market,South,S008,Hellena Cirino,Mid,3,3605.94,1983.27,1622.67,45.0
T03731,280,2022-10-07,2022,4,10,October,P018,Enterprise Plan,Subscriptions,C0044,Câmara S/A,Mid-Market,Central,S021,Ana Luiza Cunha,Senior,11,19642.7,9232.07,10410.63,53.0
T03732,917,2024-07-05,2024,3,7,July,P009,Printer,Hardware,C0163,Mendes e Filhos,Enterprise,North,S014,Maria Julia Marques,Mid,11,48017.97,18727.01,29290.96,61.0
T03733,622,2023-09-14,2023,3,9,September,P013,Support,Services,C0113,Castro,SMB,North,S028,Ana Luiza Azevedo,Mid,16,270676.48,108270.59,162405.89,60.0
T03734,846,2024-04-25,2024,2,4,April,P007,Server,Hardware,C0199,Ribeiro da Mota S.A.,SMB,West,S016,Sophia Sampaio,Mid,3,6083.31,3893.32,2189.99,36.0
T03735,674,2023-11-05,2023,4,11,November,P010,Network Switch,Hardware,C0150,Pastor S.A.,SMB,West,S006,Dr. Antony Souza,Junior,9,27398.88,9863.6,17535.28,64.0
T03736,314,2022-11-10,2022,4,11,November,P009,Printer,Hardware,C0074,Pinto,Mid-Market,West,S008,Hellena Cirino,Mid,3,13095.81,5107.37,7988.44,61.0
T03737,332,2022-11-28,2022,4,11,November,P015,Audit,Services,C0087,Cardoso,SMB,West,S002,Luiz Gustavo Barros,Mid,19,39888.6,21938.73,17949.87,45.0
T03738,36,2022-02-05,2022,1,2,February,P005,Cloud Storage,Software,C0143,Mendes Gomes Ltda.,SMB,West,S019,Alexia das Neves,Mid,11,35786.74,16461.9,19324.84,54.0
T03739,1046,2024-11-11,2024,4,11,November,P012,Implementation,Services,C0094,da Costa Novaes S/A,SMB,South,S027,Helena Pimenta,Mid,14,77387.66,31728.94,45658.72,59.0
T03740,206,2022-07-25,2022,3,7,July,P001,ERP License,Software,C0098,Aragão,SMB,Central,S009,Guilherme Alves,Mid,2,4370.86,1529.8,2841.06,65.0
T03741,639,2023-10-01,2023,4,10,October,P012,Implementation,Services,C0141,Gomes S/A,SMB,North,S005,Joaquim Casa Grande,Mid,7,38693.83,15864.47,22829.36,59.0
T03742,848,2024-04-27,2024,2,4,April,P006,Laptop,Hardware,C0132,Alves Ltda.,SMB,East,S005,Joaquim Casa Grande,Mid,10,22376.5,7160.48,15216.02,68.0
T03743,440,2023-03-16,2023,1,3,March,P019,Add-on Pack,Subscriptions,C0056,Alves,Mid-Market,South,S025,Bella Fernandes,Junior,10,11664.3,6648.65,5015.65,43.0
T03744,729,2023-12-30,2023,4,12,December,P019,Add-on Pack,Subscriptions,C0151,Monteiro,Mid-Market,East,S026,Vitor Hugo da Costa,Senior,1,1166.43,664.87,501.56,43.0
T03745,941,2024-07-29,2024,3,7,July,P016,Basic Plan,Subscriptions,C0097,Carvalho,SMB,South,S019,Alexia das Neves,Mid,6,4686.48,1593.4,3093.08,66.0
T03746,164,2022-06-13,2022,2,6,June,P019,Add-on Pack,Subscriptions,C0098,Aragão,SMB,Central,S030,Vinicius Martins,Mid,14,16330.02,9308.11,7021.91,43.0
T03747,148,2022-05-28,2022,2,5,May,P003,BI Tool,Software,C0034,Rodrigues - EI,Mid-Market,West,S004,Juan Fogaça,Senior,2,1185.26,426.69,758.57,64.0
T03748,294,2022-10-21,2022,4,10,October,P010,Network Switch,Hardware,C0100,Machado das Neves - EI,SMB,South,S016,Sophia Sampaio,Mid,6,18265.92,6575.73,11690.19,64.0
T03749,195,2022-07-14,2022,3,7,July,P018,Enterprise Plan,Subscriptions,C0145,da Rosa Santos S.A.,Enterprise,North,S016,Sophia Sampaio,Mid,1,1785.7,839.28,946.42,53.0
T03750,663,2023-10-25,2023,4,10,October,P013,Support,Services,C0156,Pereira,SMB,West,S016,Sophia Sampaio,Mid,3,50751.84,20300.74,30451.1,60.0
T03751,480,2023-04-25,2023,2,4,April,P018,Enterprise Plan,Subscriptions,C0014,da Rocha,SMB,South,S007,Rebeca Moraes,Junior,4,7142.8,3357.12,3785.68,53.0
T03752,123,2022-05-03,2022,2,5,May,P003,BI Tool,Software,C0162,Alves Ltda.,SMB,Central,S018,Igor Nascimento,Junior,13,7704.19,2773.51,4930.68,64.0
T03753,699,2023-11-30,2023,4,11,November,P003,BI Tool,Software,C0112,da Costa,SMB,West,S024,Vicente Ribeiro,Mid,3,1777.89,640.04,1137.85,64.0
T03754,965,2024-08-22,2024,3,8,August,P012,Implementation,Services,C0075,Pires,SMB,North,S021,Ana Luiza Cunha,Senior,15,82915.35,33995.29,48920.06,59.0
T03755,661,2023-10-23,2023,4,10,October,P020,API Access,Subscriptions,C0185,Silveira,SMB,South,S001,Dr. Luiz Otávio Monteiro,Mid,13,1927.9,655.49,1272.41,66.0
T03756,710,2023-12-11,2023,4,12,December,P007,Server,Hardware,C0097,Carvalho,SMB,South,S003,Dra. Agatha Melo,Mid,11,22305.47,14275.5,8029.97,36.0
T03757,396,2023-01-31,2023,1,1,January,P008,Monitor,Hardware,C0121,da Rosa,SMB,East,S025,Bella Fernandes,Junior,4,11972.88,5387.8,6585.08,55.0
T03758,912,2024-06-30,2024,2,6,June,P009,Printer,Hardware,C0055,Rodrigues,SMB,West,S021,Ana Luiza Cunha,Senior,17,74209.59,28941.74,45267.85,61.0
T03759,1005,2024-10-01,2024,4,10,October,P014,Training,Services,C0194,Pinto Cavalcante S.A.,Mid-Market,North,S008,Hellena Cirino,Mid,5,82197.75,53428.54,28769.21,35.0
T03760,317,2022-11-13,2022,4,11,November,P005,Cloud Storage,Software,C0117,Nascimento da Luz Ltda.,Mid-Market,West,S001,Dr. Luiz Otávio Monteiro,Mid,8,26026.72,11972.29,14054.43,54.0
T03761,681,2023-11-12,2023,4,11,November,P019,Add-on Pack,Subscriptions,C0093,Nunes Machado e Filhos,SMB,East,S030,Vinicius Martins,Mid,10,11664.3,6648.65,5015.65,43.0
T03762,495,2023-05-10,2023,2,5,May,P016,Basic Plan,Subscriptions,C0037,Cavalcante,SMB,Central,S007,Rebeca Moraes,Junior,7,5467.56,1858.97,3608.59,66.0
T03763,556,2023-07-10,2023,3,7,July,P012,Implementation,Services,C0196,Duarte,SMB,North,S007,Rebeca Moraes,Junior,17,93970.73,38528.0,55442.73,59.0
T03764,610,2023-09-02,2023,3,9,September,P004,Security Suite,Software,C0026,Lima,Mid-Market,North,S008,Hellena Cirino,Mid,7,9277.24,3710.9,5566.34,60.0
T03765,109,2022-04-19,2022,2,4,April,P008,Monitor,Hardware,C0189,Farias Ltda.,Mid-Market,Central,S019,Alexia das Neves,Mid,19,56871.18,25592.03,31279.15,55.0
T03766,372,2023-01-07,2023,1,1,January,P007,Server,Hardware,C0067,Rodrigues,Mid-Market,North,S017,Mirella Brito,Mid,9,18249.93,11679.96,6569.97,36.0
T03767,855,2024-05-04,2024,2,5,May,P015,Audit,Services,C0084,Guerra e Filhos,SMB,North,S011,Dr. Vitor Gabriel Caldeira,Mid,2,4198.8,2309.34,1889.46,45.0
T03768,616,2023-09-08,2023,3,9,September,P006,Laptop,Hardware,C0180,Farias,SMB,North,S015,Liam da Cunha,Mid,19,42515.35,13604.91,28910.44,68.0
T03769,768,2024-02-07,2024,1,2,February,P005,Cloud Storage,Software,C0018,Ferreira,Enterprise,North,S009,Guilherme Alves,Mid,6,19520.04,8979.22,10540.82,54.0
T03770,206,2022-07-25,2022,3,7,July,P014,Training,Services,C0181,Vargas das Neves S/A,SMB,Central,S017,Mirella Brito,Mid,10,164395.5,106857.08,57538.42,35.0
T03771,847,2024-04-26,2024,2,4,April,P013,Support,Services,C0191,Cassiano Ltda.,Enterprise,Central,S011,Dr. Vitor Gabriel Caldeira,Mid,13,219924.64,87969.86,131954.78,60.0
T03772,43,2022-02-12,2022,1,2,February,P010,Network Switch,Hardware,C0181,Vargas das Neves S/A,SMB,Central,S006,Dr. Antony Souza,Junior,2,6088.64,2191.91,3896.73,64.0
T03773,865,2024-05-14,2024,2,5,May,P018,Enterprise Plan,Subscriptions,C0027,Araújo Ltda.,SMB,Central,S009,Guilherme Alves,Mid,10,17857.0,8392.79,9464.21,53.0
T03774,785,2024-02-24,2024,1,2,February,P004,Security Suite,Software,C0031,Garcia Barros S/A,Mid-Market,Central,S030,Vinicius Martins,Mid,10,13253.2,5301.28,7951.92,60.0
T03775,476,2023-04-21,2023,2,4,April,P008,Monitor,Hardware,C0106,Moreira - EI,Enterprise,South,S018,Igor Nascimento,Junior,5,14966.1,6734.74,8231.36,55.0
T03776,83,2022-03-24,2022,1,3,March,P011,Consulting,Services,C0129,Teixeira S/A,SMB,North,S020,Joana Vieira,Mid,4,75643.92,38578.4,37065.52,49.0
T03777,190,2022-07-09,2022,3,7,July,P017,Pro Plan,Subscriptions,C0006,da Rocha e Filhos,Mid-Market,South,S002,Luiz Gustavo Barros,Mid,2,441.52,181.02,260.5,59.0
T03778,800,2024-03-10,2024,1,3,March,P018,Enterprise Plan,Subscriptions,C0011,da Cruz,Mid-Market,East,S004,Juan Fogaça,Senior,7,12499.9,5874.95,6624.95,53.0
T03779,936,2024-07-24,2024,3,7,July,P011,Consulting,Services,C0162,Alves Ltda.,SMB,Central,S018,Igor Nascimento,Junior,18,340397.64,173602.8,166794.84,49.0
T03780,251,2022-09-08,2022,3,9,September,P016,Basic Plan,Subscriptions,C0191,Cassiano Ltda.,Enterprise,Central,S028,Ana Luiza Azevedo,Mid,17,13278.36,4514.64,8763.72,66.0
T03781,291,2022-10-18,2022,4,10,October,P012,Implementation,Services,C0181,Vargas das Neves S/A,SMB,Central,S001,Dr. Luiz Otávio Monteiro,Mid,11,60804.59,24929.88,35874.71,59.0
T03782,326,2022-11-22,2022,4,11,November,P013,Support,Services,C0018,Ferreira,Enterprise,North,S011,Dr. Vitor Gabriel Caldeira,Mid,18,304511.04,121804.42,182706.62,60.0
T03783,837,2024-04-16,2024,2,4,April,P016,Basic Plan,Subscriptions,C0021,Farias Moraes S.A.,SMB,North,S003,Dra. Agatha Melo,Mid,8,6248.64,2124.54,4124.1,66.0
T03784,508,2023-05-23,2023,2,5,May,P001,ERP License,Software,C0019,Correia,SMB,West,S008,Hellena Cirino,Mid,12,26225.16,9178.81,17046.35,65.0
T03785,731,2024-01-01,2024,1,1,January,P016,Basic Plan,Subscriptions,C0004,Silva - ME,SMB,West,S005,Joaquim Casa Grande,Mid,1,781.08,265.57,515.51,66.0
T03786,72,2022-03-13,2022,1,3,March,P015,Audit,Services,C0077,Cavalcanti,SMB,Central,S020,Joana Vieira,Mid,12,25192.8,13856.04,11336.76,45.0
T03787,641,2023-10-03,2023,4,10,October,P006,Laptop,Hardware,C0116,Campos Silveira - EI,Mid-Market,North,S021,Ana Luiza Cunha,Senior,6,13425.9,4296.29,9129.61,68.0
T03788,940,2024-07-28,2024,3,7,July,P012,Implementation,Services,C0157,Cassiano,SMB,North,S022,Sr. Mateus Abreu,Mid,3,16583.07,6799.06,9784.01,59.0
T03789,608,2023-08-31,2023,3,8,August,P008,Monitor,Hardware,C0025,Monteiro - EI,Mid-Market,South,S022,Sr. Mateus Abreu,Mid,5,14966.1,6734.74,8231.36,55.0
T03790,566,2023-07-20,2023,3,7,July,P007,Server,Hardware,C0184,Leão Ltda.,Enterprise,North,S005,Joaquim Casa Grande,Mid,14,28388.78,18168.82,10219.96,36.0
T03791,54,2022-02-23,2022,1,2,February,P002,CRM License,Software,C0077,Cavalcanti,SMB,Central,S028,Ana Luiza Azevedo,Mid,12,14423.76,7933.07,6490.69,45.0
T03792,528,2023-06-12,2023,2,6,June,P012,Implementation,Services,C0191,Cassiano Ltda.,Enterprise,Central,S011,Dr. Vitor Gabriel Caldeira,Mid,13,71859.97,29462.59,42397.38,59.0
T03793,611,2023-09-03,2023,3,9,September,P014,Training,Services,C0155,Ramos Aragão S/A,Enterprise,East,S012,Danilo Fonseca,Mid,13,213714.15,138914.2,74799.95,35.0
T03794,193,2022-07-12,2022,3,7,July,P016,Basic Plan,Subscriptions,C0188,da Paz Ltda.,SMB,South,S022,Sr. Mateus Abreu,Mid,17,13278.36,4514.64,8763.72,66.0
T03795,58,2022-02-27,2022,1,2,February,P011,Consulting,Services,C0049,Araújo,Enterprise,West,S009,Guilherme Alves,Mid,15,283664.7,144669.0,138995.7,49.0
T03796,129,2022-05-09,2022,2,5,May,P020,API Access,Subscriptions,C0065,Albuquerque S/A,Enterprise,West,S021,Ana Luiza Cunha,Senior,6,889.8,302.53,587.27,66.0
T03797,706,2023-12-07,2023,4,12,December,P009,Printer,Hardware,C0166,Sá Peixoto - ME,SMB,South,S013,Maria Isis Sousa,Mid,12,52383.24,20429.46,31953.78,61.0
T03798,852,2024-05-01,2024,2,5,May,P010,Network Switch,Hardware,C0083,Pimenta Freitas - ME,SMB,North,S022,Sr. Mateus Abreu,Mid,2,6088.64,2191.91,3896.73,64.0
T03799,8,2022-01-08,2022,1,1,January,P017,Pro Plan,Subscriptions,C0180,Farias,SMB,North,S020,Joana Vieira,Mid,4,883.04,362.05,520.99,59.0
T03800,29,2022-01-29,2022,1,1,January,P012,Implementation,Services,C0001,Fonseca e Filhos,Enterprise,Central,S029,Rhavi Fernandes,Junior,12,66332.28,27196.23,39136.05,59.0
T03801,947,2024-08-04,2024,3,8,August,P006,Laptop,Hardware,C0168,Martins,SMB,South,S003,Dra. Agatha Melo,Mid,3,6712.95,2148.14,4564.81,68.0
T03802,131,2022-05-11,2022,2,5,May,P019,Add-on Pack,Subscriptions,C0081,Silveira,Mid-Market,West,S013,Maria Isis Sousa,Mid,17,19829.31,11302.71,8526.6,43.0
T03803,188,2022-07-07,2022,3,7,July,P011,Consulting,Services,C0021,Farias Moraes S.A.,SMB,North,S028,Ana Luiza Azevedo,Mid,6,113465.88,57867.6,55598.28,49.0
T03804,709,2023-12-10,2023,4,12,December,P009,Printer,Hardware,C0086,Ferreira da Cruz Ltda.,SMB,East,S022,Sr. Mateus Abreu,Mid,17,74209.59,28941.74,45267.85,61.0
T03805,212,2022-07-31,2022,3,7,July,P006,Laptop,Hardware,C0015,Carvalho,SMB,Central,S011,Dr. Vitor Gabriel Caldeira,Mid,17,38040.05,12172.82,25867.23,68.0
T03806,276,2022-10-03,2022,4,10,October,P016,Basic Plan,Subscriptions,C0050,Nogueira Alves - EI,Mid-Market,North,S011,Dr. Vitor Gabriel Caldeira,Mid,11,8591.88,2921.24,5670.64,66.0
T03807,243,2022-08-31,2022,3,8,August,P020,API Access,Subscriptions,C0048,Montenegro Cavalcante Ltda.,SMB,Central,S021,Ana Luiza Cunha,Senior,7,1038.1,352.95,685.15,66.0
T03808,987,2024-09-13,2024,3,9,September,P016,Basic Plan,Subscriptions,C0160,da Paz,Enterprise,Central,S020,Joana Vieira,Mid,2,1562.16,531.13,1031.03,66.0
T03809,685,2023-11-16,2023,4,11,November,P006,Laptop,Hardware,C0049,Araújo,Enterprise,West,S021,Ana Luiza Cunha,Senior,19,42515.35,13604.91,28910.44,68.0
T03810,171,2022-06-20,2022,2,6,June,P005,Cloud Storage,Software,C0196,Duarte,SMB,North,S007,Rebeca Moraes,Junior,2,6506.68,2993.07,3513.61,54.0
T03811,653,2023-10-15,2023,4,10,October,P004,Security Suite,Software,C0108,Santos,SMB,South,S017,Mirella Brito,Mid,13,17229.16,6891.66,10337.5,60.0
T03812,188,2022-07-07,2022,3,7,July,P002,CRM License,Software,C0045,da Luz,Mid-Market,West,S016,Sophia Sampaio,Mid,16,19231.68,10577.42,8654.26,45.0
T03813,52,2022-02-21,2022,1,2,February,P006,Laptop,Hardware,C0032,Pereira da Luz - EI,Mid-Market,Central,S014,Maria Julia Marques,Mid,17,38040.05,12172.82,25867.23,68.0
T03814,111,2022-04-21,2022,2,4,April,P009,Printer,Hardware,C0132,Alves Ltda.,SMB,East,S001,Dr. Luiz Otávio Monteiro,Mid,11,48017.97,18727.01,29290.96,61.0
T03815,877,2024-05-26,2024,2,5,May,P017,Pro Plan,Subscriptions,C0193,Vasconcelos,SMB,Central,S011,Dr. Vitor Gabriel Caldeira,Mid,9,1986.84,814.6,1172.24,59.0
T03816,1067,2024-12-02,2024,4,12,December,P014,Training,Services,C0097,Carvalho,SMB,South,S013,Maria Isis Sousa,Mid,9,147955.95,96171.37,51784.58,35.0
T03817,211,2022-07-30,2022,3,7,July,P007,Server,Hardware,C0199,Ribeiro da Mota S.A.,SMB,West,S001,Dr. Luiz Otávio Monteiro,Mid,14,28388.78,18168.82,10219.96,36.0
T03818,858,2024-05-07,2024,2,5,May,P019,Add-on Pack,Subscriptions,C0193,Vasconcelos,SMB,Central,S002,Luiz Gustavo Barros,Mid,13,15163.59,8643.25,6520.34,43.0
T03819,627,2023-09-19,2023,3,9,September,P001,ERP License,Software,C0080,Pacheco,Enterprise,Central,S009,Guilherme Alves,Mid,11,24039.73,8413.91,15625.82,65.0
T03820,1050,2024-11-15,2024,4,11,November,P020,API Access,Subscriptions,C0146,Jesus,SMB,East,S013,Maria Isis Sousa,Mid,12,1779.6,605.06,1174.54,66.0
T03821,299,2022-10-26,2022,4,10,October,P015,Audit,Services,C0054,Vieira Silveira S/A,Mid-Market,Central,S005,Joaquim Casa Grande,Mid,3,6298.2,3464.01,2834.19,45.0
T03822,924,2024-07-12,2024,3,7,July,P018,Enterprise Plan,Subscriptions,C0127,Garcia,SMB,Central,S030,Vinicius Martins,Mid,1,1785.7,839.28,946.42,53.0
T03823,137,2022-05-17,2022,2,5,May,P003,BI Tool,Software,C0175,Farias,SMB,West,S009,Guilherme Alves,Mid,8,4741.04,1706.77,3034.27,64.0
T03824,1044,2024-11-09,2024,4,11,November,P018,Enterprise Plan,Subscriptions,C0134,Pastor,Mid-Market,North,S013,Maria Isis Sousa,Mid,19,33928.3,15946.3,17982.0,53.0
T03825,440,2023-03-16,2023,1,3,March,P002,CRM License,Software,C0066,Sousa e Filhos,SMB,South,S005,Joaquim Casa Grande,Mid,13,15625.74,8594.16,7031.58,45.0
T03826,211,2022-07-30,2022,3,7,July,P010,Network Switch,Hardware,C0137,Borges,Mid-Market,North,S015,Liam da Cunha,Mid,7,21310.24,7671.69,13638.55,64.0
T03827,752,2024-01-22,2024,1,1,January,P011,Consulting,Services,C0196,Duarte,SMB,North,S030,Vinicius Martins,Mid,13,245842.74,125379.8,120462.94,49.0
T03828,435,2023-03-11,2023,1,3,March,P003,BI Tool,Software,C0109,Lima - EI,Enterprise,Central,S007,Rebeca Moraes,Junior,6,3555.78,1280.08,2275.7,64.0
T03829,780,2024-02-19,2024,1,2,February,P007,Server,Hardware,C0023,da Rosa S/A,Mid-Market,South,S014,Maria Julia Marques,Mid,3,6083.31,3893.32,2189.99,36.0
T03830,439,2023-03-15,2023,1,3,March,P008,Monitor,Hardware,C0107,Sampaio Ltda.,Enterprise,Central,S030,Vinicius Martins,Mid,6,17959.32,8081.69,9877.63,55.0
T03831,666,2023-10-28,2023,4,10,October,P019,Add-on Pack,Subscriptions,C0171,Brito,SMB,Central,S016,Sophia Sampaio,Mid,3,3499.29,1994.6,1504.69,43.0
T03832,1066,2024-12-01,2024,4,12,December,P018,Enterprise Plan,Subscriptions,C0051,Mendonça,SMB,Central,S006,Dr. Antony Souza,Junior,13,23214.1,10910.63,12303.47,53.0
T03833,411,2023-02-15,2023,1,2,February,P013,Support,Services,C0072,Viana S.A.,Enterprise,South,S002,Luiz Gustavo Barros,Mid,13,219924.64,87969.86,131954.78,60.0
T03834,806,2024-03-16,2024,1,3,March,P013,Support,Services,C0103,Macedo,Enterprise,East,S016,Sophia Sampaio,Mid,13,219924.64,87969.86,131954.78,60.0
T03835,610,2023-09-02,2023,3,9,September,P019,Add-on Pack,Subscriptions,C0153,Cavalcante Moura S.A.,SMB,Central,S019,Alexia das Neves,Mid,1,1166.43,664.87,501.56,43.0
T03836,427,2023-03-03,2023,1,3,March,P012,Implementation,Services,C0080,Pacheco,Enterprise,Central,S005,Joaquim Casa Grande,Mid,8,44221.52,18130.82,26090.7,59.0
T03837,902,2024-06-20,2024,2,6,June,P017,Pro Plan,Subscriptions,C0163,Mendes e Filhos,Enterprise,North,S004,Juan Fogaça,Senior,5,1103.8,452.56,651.24,59.0
T03838,942,2024-07-30,2024,3,7,July,P012,Implementation,Services,C0145,da Rosa Santos S.A.,Enterprise,North,S014,Maria Julia Marques,Mid,17,93970.73,38528.0,55442.73,59.0
T03839,742,2024-01-12,2024,1,1,January,P013,Support,Services,C0018,Ferreira,Enterprise,North,S027,Helena Pimenta,Mid,9,152255.52,60902.21,91353.31,60.0
T03840,328,2022-11-24,2022,4,11,November,P012,Implementation,Services,C0155,Ramos Aragão S/A,Enterprise,East,S006,Dr. Antony Souza,Junior,13,71859.97,29462.59,42397.38,59.0
T03841,52,2022-02-21,2022,1,2,February,P019,Add-on Pack,Subscriptions,C0143,Mendes Gomes Ltda.,SMB,West,S008,Hellena Cirino,Mid,13,15163.59,8643.25,6520.34,43.0
T03842,376,2023-01-11,2023,1,1,January,P014,Training,Services,C0081,Silveira,Mid-Market,West,S024,Vicente Ribeiro,Mid,5,82197.75,53428.54,28769.21,35.0
T03843,263,2022-09-20,2022,3,9,September,P007,Server,Hardware,C0107,Sampaio Ltda.,Enterprise,Central,S003,Dra. Agatha Melo,Mid,14,28388.78,18168.82,10219.96,36.0
